observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature
2024-02-27 04:00:56,34.1140000,7.5060000,3.7440000,1.0590000,0.6310000,30.1510000
2024-02-27 03:30:56,34.1206017,7.5060000,3.6470000,0.9830000,0.2710000,30.1530000
2024-02-27 03:00:56,34.1240000,7.5080000,3.3480000,0.9540000,0.4510000,30.1320000
2024-02-27 02:30:56,34.1180000,7.5100000,3.6590000,0.7760000,0.1800000,30.1700000
2024-02-27 02:00:56,34.1190000,7.5110000,3.3510000,0.9070000,0.6310000,30.1590000
2024-02-27 01:30:56,34.1330000,7.5120000,3.7500000,0.9450000,0.4510000,30.1860000
2024-02-27 01:00:56,34.1320000,7.5120000,3.6600000,1.0170000,0.4510000,30.1770000
2024-02-27 00:30:56,34.1260000,7.5130000,3.7290000,0.9870000,0.5410000,30.1890000
2024-02-27 00:00:56,34.1320000,7.5120000,3.5960000,1.0800000,0.2710000,30.2030000
2024-02-26 23:30:56,34.1260000,7.5150000,3.7750000,0.7790000,0.4510000,30.2500000
2024-02-26 23:00:56,34.0460000,7.5150000,3.5180000,1.1300000,0.3610000,30.2360000
2024-02-26 22:30:56,34.0500000,7.5140000,3.6070000,1.0650000,0.6310000,30.1820000
2024-02-26 22:00:56,34.0480000,7.5130000,3.8540000,0.8240000,0.6314000,30.1320000
2024-02-26 21:30:56,34.0470000,7.5140000,3.6730000,1.0550000,0.5410000,30.0436993
2024-02-26 21:00:56,34.0340000,7.5120000,3.7120000,0.9430000,0.4510000,30.0220000
2024-02-26 20:30:56,34.0340000,7.5100000,3.6030000,0.9030000,0.3610000,30.0360000
2024-02-26 20:00:56,34.0510000,7.5100000,3.5630000,0.9430000,0.3610000,30.0200000
2024-02-26 19:30:56,34.0500000,7.5090000,3.7270000,1.0870000,0.3610000,30.0160000
2024-02-26 19:00:56,34.0460000,7.5090000,3.4810000,0.8660000,0.5410000,30.0070000
2024-02-26 18:30:56,34.0430000,7.5110000,3.3800000,1.1100000,0.5410000,30.0000000
2024-02-26 18:00:56,34.0430000,7.5100000,3.4140000,0.9180000,0.4510000,29.9940000
2024-02-26 17:30:56,34.0440000,7.5110000,3.5540000,0.6730000,0.3610000,29.9820000
2024-02-26 17:00:56,34.0450000,7.5090000,3.3460000,0.9150000,0.4510000,29.9680000
2024-02-26 16:30:56,34.0460000,7.5080000,3.3920000,1.1000000,0.2710000,29.9720000
2024-02-26 16:00:56,34.0545998,7.5080000,3.4720000,0.6270000,0.6310000,29.9610000
2024-02-26 15:30:56,34.0580000,7.5060000,3.4530000,1.0800000,0.3610000,29.9670000
2024-02-26 15:00:56,34.0580000,7.5050000,3.7870000,0.9230000,0.5410000,29.9670000
2024-02-26 14:30:56,34.0570000,7.5060000,3.7920000,0.5750000,0.5410000,29.9510000
2024-02-26 14:00:56,34.0550000,7.5080000,3.7780000,0.9990000,0.3610000,29.9390000
2024-02-26 13:30:56,34.0460000,7.5080000,3.7510000,0.9370000,0.5410000,29.9290000
2024-02-26 13:00:56,34.0470000,7.5080000,3.8450000,0.7470000,0.4510000,29.9190000
2024-02-26 12:30:56,34.0400000,7.5070000,3.8510000,0.9580000,0.3610000,29.9190000
2024-02-26 12:00:56,34.0380000,7.5070000,3.7830000,0.8430000,0.4510000,29.9270000
2024-02-26 11:30:56,34.0290000,7.5060000,3.8000000,0.9390000,0.5410000,29.9370000
2024-02-26 11:00:56,34.0250000,7.5040000,3.8400000,0.9440000,0.4510000,29.9470000
2024-02-26 10:30:56,34.0280000,7.5050000,3.8640000,0.7100000,0.3610000,29.9600000
2024-02-26 10:00:56,34.0290000,7.5040000,3.8390000,0.8410000,0.6310000,29.9730000
2024-02-26 09:30:56,34.0250000,7.5050000,3.8270000,0.9520000,0.6310000,29.9750000
2024-02-26 09:00:56,34.0190000,7.5040000,3.7750000,0.9130000,0.6310000,29.9790000
2024-02-26 08:30:56,34.0200000,7.5030000,3.7240000,0.9950000,0.3610000,29.9890000
2024-02-26 08:00:56,34.0220000,7.5030000,3.5330000,0.9020000,0.6310000,29.9920000
2024-02-26 07:30:56,34.0140000,7.5030000,3.6659999,0.6690000,0.4510000,29.9840000
2024-02-26 07:00:56,34.0070000,7.5020000,3.7100000,0.9540000,0.2710000,29.9890000
2024-02-26 06:30:56,34.0153999,7.5020000,3.7330000,0.8880000,0.4510000,29.9770000
2024-02-26 06:00:56,34.0110000,7.5040000,3.7050000,0.7220000,0.4510000,29.9620000
2024-02-26 05:30:56,34.0070000,7.5050000,3.6840000,0.9060000,0.7220000,29.9660000
2024-02-26 05:00:56,34.0130000,7.5050000,3.5850000,0.7700000,0.6310000,29.9770000
2024-02-26 04:30:56,34.0330000,7.5040000,3.6330000,0.7330000,0.6310000,29.9840000
2024-02-26 04:00:56,34.0210000,7.5050000,3.7460000,0.8680000,0.4510000,29.9970000
2024-02-26 03:30:56,34.0310000,7.5050000,3.5750000,0.7450000,0.6310000,29.9990000
2024-02-26 03:00:56,34.0590000,7.5030000,3.6700000,0.9400000,0.6310000,30.0290000
2024-02-26 02:30:56,34.0700000,7.5040000,3.7350000,1.0050000,0.6310000,30.0280000
2024-02-26 02:00:56,34.0730000,7.5030000,3.7440000,0.6450000,0.7220000,30.0650000
2024-02-26 01:30:56,34.0750000,7.5020000,3.8020000,0.8980000,0.5410000,30.0290000
2024-02-26 01:00:56,34.0780000,7.5000000,3.8230000,0.9549091,0.4510000,30.0160000
2024-02-26 00:30:56,34.0760000,7.5010000,3.8530000,0.7920000,0.6310000,30.0090000
2024-02-26 00:00:56,34.0700000,7.5010000,3.7240000,0.8690000,0.5410000,30.0460000
2024-02-25 23:30:56,34.0850000,7.5000000,3.7710000,0.9060000,0.4510000,30.1150000
2024-02-25 23:00:56,34.0850000,7.5000000,3.6860000,0.6940000,0.3610000,30.1610000
2024-02-25 22:30:56,34.0850000,7.5000000,3.6960000,0.9270000,0.6310000,30.0380000
2024-02-25 22:00:56,34.0750000,7.5020000,3.6620000,0.9250000,0.7220000,30.0070000
2024-02-25 21:30:56,34.0550000,7.5020000,3.6640000,0.7610000,0.3610000,29.9050000
2024-02-25 21:00:56,34.0410000,7.5010000,3.6000000,0.8630000,0.2710000,29.8650000
2024-02-25 20:30:56,34.0240000,7.5010000,3.7040000,0.6340000,0.7220000,29.8540000
2024-02-25 20:00:56,34.0100000,7.5020000,3.7220000,0.8620000,0.1800000,29.8530000
2024-02-25 19:30:56,33.9920000,7.5020000,3.7340000,0.8390000,0.5410000,29.8610000
2024-02-25 19:00:56,33.9910000,7.5010000,3.7660000,0.9170000,0.3610000,29.8510000
2024-02-25 18:30:56,33.9650000,7.5010000,3.6610000,0.9950000,0.3610000,29.8240000
2024-02-25 18:00:56,33.9530000,7.5000000,3.7400000,0.9490000,0.6310000,29.8110000
2024-02-25 17:30:56,33.9350000,7.5000000,3.7670000,0.6730000,0.5410000,29.7940000
2024-02-25 17:00:56,33.9500000,7.5000000,3.7780000,0.9490000,0.2710000,29.7980000
2024-02-25 16:30:56,33.9480000,7.5010000,3.7520000,0.8830000,0.3610000,29.7950000
2024-02-25 16:00:56,33.9520000,7.5020000,3.5990000,0.8770000,0.2710000,29.7870000
2024-02-25 15:30:56,33.9980000,7.5030000,3.6970000,0.9130000,0.5410000,29.7750000
2024-02-25 15:00:56,34.0400000,7.5020000,3.7360000,0.9830000,0.3610000,29.7630000
2024-02-25 14:30:56,34.0030000,7.5030000,3.8420000,0.8120000,0.3610000,29.7600000
2024-02-25 14:00:56,34.0260000,7.5050000,3.9890000,0.9960000,0.4510000,29.7500000
2024-02-25 13:30:56,34.0370000,7.5060000,4.0680000,0.7770000,0.4510000,29.7450000
2024-02-25 13:00:56,34.0400000,7.5090000,3.9080000,0.9590000,0.6310000,29.7400000
2024-02-25 12:30:56,34.0420000,7.5090000,3.6960000,1.0430000,0.4510000,29.7420000
2024-02-25 12:00:56,34.0300000,7.5100000,3.5420000,0.8950000,0.4510000,29.7450000
2024-02-25 11:30:56,34.0370000,7.5070000,3.6320000,0.7610000,0.1800000,29.7520000
2024-02-25 11:00:56,34.0410000,7.5070000,3.5970000,0.9910000,0.4510000,29.7560000
2024-02-25 10:30:56,34.0380000,7.5080000,3.6280000,0.9690000,0.1800000,29.7680000
2024-02-25 10:00:56,34.0470000,7.5090000,3.5660000,0.8910000,0.2710000,29.7730000
2024-02-25 09:30:56,34.0410000,7.5110000,3.5690000,0.8670000,0.2710000,29.7820000
2024-02-25 09:00:56,34.0510000,7.5110000,3.5220000,0.7990000,0.5410000,29.7940000
2024-02-25 08:30:56,34.0530000,7.5140000,3.5170000,0.9140000,0.3610000,29.7990000
2024-02-25 08:00:56,34.0550000,7.5130000,3.5390000,0.8700000,0.1800000,29.8190000
2024-02-25 07:30:56,34.0700000,7.5160000,3.5620000,0.8880000,0.4510000,29.8310000
2024-02-25 07:00:56,34.0640000,7.5170000,3.5330000,0.8230000,0.5410000,29.8530000
2024-02-25 06:30:56,34.0624008,7.5190000,3.5400000,0.9910000,0.7216000,29.8610000
2024-02-25 06:00:56,34.0660000,7.5230000,3.5370000,0.6810000,0.0900000,29.8610000
2024-02-25 05:30:56,34.0710000,7.5260000,3.5270000,0.9860000,0.4510000,29.8720000
2024-02-25 05:00:56,34.0770000,7.5300000,3.5140000,0.9960000,0.3610000,29.8730000
2024-02-25 04:30:56,34.0810000,7.5330000,3.4850000,0.9250000,0.3610000,29.8910000
2024-02-25 04:00:56,34.0820000,7.5350000,3.2950000,1.0310000,0.6310000,29.8750000
2024-02-25 03:30:56,34.0920000,7.5340000,3.1430000,0.9360000,0.9020000,29.8780000
2024-02-25 03:00:56,34.0810000,7.5330000,3.2020000,0.8020000,0.4510000,29.8770000
2024-02-25 02:30:56,34.0720000,7.5330000,3.3150000,1.0070000,0.8120000,29.8740000
2024-02-25 02:00:56,34.0670000,7.5330000,3.2650000,1.0010000,0.5410000,29.8460000
2024-02-25 01:30:56,34.0700000,7.5340000,3.1680000,1.0280000,0.3610000,29.8470000
2024-02-25 01:00:56,34.0670000,7.5320000,3.1750000,1.1300000,0.4510000,29.8360000
2024-02-25 00:30:56,34.0520000,7.5300000,3.2130000,0.8850000,0.3610000,29.8510000
2024-02-25 00:00:56,34.0550000,7.5310000,3.2460000,0.7690000,0.5410000,29.7980000
2024-02-24 23:00:56,34.0530000,7.5320000,3.2580000,1.0670000,0.4510000,29.7750000
2024-02-24 22:30:56,34.0540000,7.5330000,3.2800000,0.7600000,0.3610000,29.6840000
2024-02-24 22:00:56,34.0460000,7.5320000,3.2970000,0.9850000,0.5410000,29.7410000
2024-02-24 21:30:56,34.0380000,7.5320000,3.2230000,1.0650000,0.5410000,29.7610000
2024-02-24 21:00:56,34.0220000,7.5320000,3.3440000,0.8060000,0.4510000,29.8590000
2024-02-24 20:30:56,34.0140000,7.5300000,3.3600000,0.9630000,0.3610000,29.7050000
2024-02-24 20:00:56,34.0010000,7.5290000,3.4390000,1.0640000,0.4510000,29.6920000
2024-02-24 19:30:56,33.9930000,7.5270000,3.4560000,0.8190000,0.4510000,29.7050000
2024-02-24 19:00:56,33.9730000,7.5260000,3.5500000,0.9980000,0.3610000,29.7010000
2024-02-24 18:30:56,33.9630000,7.5240000,3.4470000,0.9320000,0.2710000,29.6960000
2024-02-24 18:00:56,33.9420000,7.5240000,3.4890000,0.7260000,0.3610000,29.6930000
2024-02-24 17:30:56,33.9920000,7.5210000,3.3400000,0.9510000,0.3610000,29.6821003
2024-02-24 17:00:56,33.9830000,7.5210000,3.3950000,0.9370000,0.3610000,29.6660000
2024-02-24 16:30:56,33.9960000,7.5190000,3.6159999,0.9290000,0.4510000,29.6910000
2024-02-24 16:00:56,33.9930000,7.5170000,3.6059999,0.9640000,0.4510000,29.6430000
2024-02-24 15:00:56,33.9781990,7.5160000,3.5100000,0.9270000,0.4510000,29.6570000
2024-02-24 13:30:56,34.0131989,7.5150000,3.4370000,0.6450000,0.3610000,29.6420000
2024-02-24 13:00:56,34.0113983,7.5140000,3.4530001,0.9190000,0.6310000,29.6070000
2024-02-24 12:30:56,34.0508995,7.5110998,3.3480000,0.9960000,0.5410000,29.5930000
2024-02-24 12:00:56,33.9884987,7.5100000,3.3460000,0.8600000,0.3610000,29.5940000
2024-02-24 11:30:56,33.9966011,7.5100000,3.2310000,0.9360000,0.4510000,29.5810000
2024-02-24 11:00:56,34.0240000,7.5100000,3.2960000,0.7700000,0.3610000,29.5690000
2024-02-24 10:30:56,34.0370000,7.5090000,3.3600000,0.9280000,0.4510000,29.5670000
2024-02-24 10:00:56,34.0380000,7.5080000,3.3020000,0.9000000,0.2710000,29.5650000
2024-02-24 09:30:56,33.9880000,7.5070000,3.2830000,0.7600000,0.5410000,29.5740000
2024-02-24 09:00:56,33.9530000,7.5040000,3.2370000,0.7470000,0.5410000,29.5830000
2024-02-24 08:30:57,33.9630000,7.5010000,3.2320000,0.9190000,0.1800000,29.5940000
2024-02-24 08:00:56,33.9450000,7.4980000,3.0830000,0.8210000,0.4510000,29.6100000
2024-02-24 07:30:56,33.9530000,7.4960000,3.2570000,0.8300000,0.4510000,29.6190000
2024-02-24 07:00:56,33.9460000,7.4930000,3.2140000,0.9230000,0.3610000,29.6310000
2024-02-24 06:30:56,33.9400000,7.4910000,3.1940000,0.6980000,0.4510000,29.6550000
2024-02-24 06:00:56,33.9570000,7.4890000,3.1600000,0.9480000,0.4510000,29.6600000
2024-02-24 05:30:56,33.9360000,7.4880000,3.1800000,0.9520000,0.6310000,29.6820000
2024-02-24 05:00:56,33.9510000,7.4870000,3.2500000,0.6300000,0.9020000,29.6940000
2024-02-24 04:30:56,33.9490000,7.4860000,3.1220000,0.7980000,0.2710000,29.7010000
2024-02-24 04:00:56,34.0130000,7.4850000,3.1990000,0.9800000,0.4510000,29.6790000
2024-02-24 03:30:56,34.0080000,7.4860000,3.1940000,0.7990000,0.4510000,29.6400000
2024-02-24 03:00:56,34.0290000,7.4840000,3.2450000,1.0060000,0.1800000,29.7880000
2024-02-24 02:30:56,33.9980000,7.4830000,3.2150000,0.8850000,0.4510000,29.6380000
2024-02-24 02:00:56,34.0060000,7.4790000,3.2340000,0.8510000,0.3610000,29.7200000
2024-02-24 01:00:56,33.9930000,7.4810000,3.2490000,0.9490000,0.2710000,29.7480000
2024-02-24 00:30:56,33.9890000,7.4770000,3.2650000,0.8920000,0.4510000,29.6270000
2024-02-24 00:00:57,33.9980000,7.4730000,3.2520000,0.9390000,0.4510000,29.6650000
2024-02-23 23:30:56,34.0120000,7.4730000,3.3270000,0.9800000,0.4510000,29.6960000
2024-02-23 23:00:56,33.9630000,7.4690000,3.2600000,0.9900000,0.5410000,29.8190000
2024-02-23 22:30:56,34.0000000,7.4660000,3.2600000,0.7640000,0.4510000,29.7920000
2024-02-23 22:00:56,34.0520000,7.4640000,3.4060000,1.0220000,0.5410000,29.7500000
2024-02-23 21:30:56,34.0350000,7.4620000,3.3560000,0.8840000,0.4510000,29.7810000
2024-02-23 21:00:56,34.0000000,7.4600000,3.3520000,0.9100000,0.3610000,29.7530000
2024-02-23 20:30:56,34.0320000,7.4600000,3.5440000,1.0760000,0.5410000,29.7630000
2024-02-23 20:00:56,34.0310000,7.4580000,3.6200000,0.5830000,0.5410000,29.7430000
2024-02-23 19:30:56,34.0060000,7.4570000,3.5880000,0.9530000,0.3610000,29.8050000
2024-02-23 19:00:56,33.9620000,7.4560000,3.7150000,0.9490000,0.4510000,29.7710000
2024-02-23 18:30:56,34.0230000,7.4560000,3.7160000,0.9760000,0.4510000,29.7960000
2024-02-23 18:00:56,33.9560000,7.4550000,3.7720000,1.0170000,0.4510000,29.7870000
2024-02-23 17:30:56,34.0000000,7.4550000,3.7050000,0.8930000,0.5412000,29.7690000
2024-02-23 17:00:56,33.9960000,7.4550000,3.9330000,0.7490000,0.5410000,29.7460000
2024-02-23 16:30:56,34.0220000,7.4560000,3.9250000,0.9530000,0.4510000,29.7400000
2024-02-23 16:00:56,33.9850000,7.4530000,4.0000000,0.9500000,0.4510000,29.7350000
2024-02-23 15:30:56,34.0060000,7.4510000,4.0530000,0.6230000,0.5410000,29.7350000
2024-02-23 15:00:56,33.9860000,7.4480000,3.8750000,0.8510000,0.4510000,29.7280000
2024-02-23 14:30:56,33.9950000,7.4490000,3.9490000,0.9200000,0.3610000,29.7190000
2024-02-23 14:00:56,34.0280000,7.4520000,4.0440000,0.9670000,0.4510000,29.7500000
2024-02-23 13:30:56,34.0240000,7.4570000,4.0710000,0.9510000,0.3610000,29.7570000
2024-02-23 13:00:56,33.9980000,7.4600000,3.8780000,0.8060000,0.3610000,29.7220000
2024-02-23 12:30:56,33.9930000,7.4590000,4.0090000,0.7530000,0.3610000,29.6990000
2024-02-23 12:00:56,33.9945984,7.4580000,4.0450000,0.8380000,0.5410000,29.6920000
2024-02-23 11:30:56,33.9670000,7.4570000,3.9660000,0.8270000,0.4510000,29.6820000
2024-02-23 11:00:56,33.9800000,7.4570000,4.1210000,0.8640000,0.4510000,29.6700000
2024-02-23 10:30:56,34.0060000,7.4560000,4.0890000,0.8560000,0.5410000,29.6620000
2024-02-23 10:00:56,33.9710000,7.4550000,4.1340000,0.7710000,0.5410000,29.6620000
2024-02-23 09:30:56,34.0450000,7.4540000,4.1600000,0.8260000,0.4510000,29.6500000
2024-02-23 09:00:56,33.9580000,7.4540000,4.1560000,0.8300000,0.4510000,29.6620000
2024-02-23 08:30:56,33.9750000,7.4530000,4.1180000,0.6710000,0.5410000,29.6520000
2024-02-23 08:00:56,33.9750000,7.4530000,4.1040000,0.8630000,0.5410000,29.6700000
2024-02-23 07:30:56,33.9020000,7.4530000,4.0500000,0.8970000,0.7220000,29.6710000
2024-02-23 07:00:56,34.0140000,7.4530000,4.1850000,0.8570000,0.8120000,29.6660000
2024-02-23 06:30:56,33.9990000,7.4530000,4.1700000,0.8600000,1.2630000,29.6580000
2024-02-23 06:00:56,34.0330000,7.4540000,4.1510000,0.9450000,0.4510000,29.6740000
2024-02-23 05:30:56,33.9970000,7.4550000,4.0870000,0.7050000,0.5410000,29.6770000
2024-02-23 05:00:56,34.0580000,7.4560000,4.1050000,0.9020000,0.5410000,29.6920000
2024-02-23 04:30:56,34.0690000,7.4550000,4.0860000,0.8440000,0.6310000,29.6920000
2024-02-23 04:00:56,34.1030000,7.4550000,4.0390000,0.6520000,0.5410000,29.7070000
2024-02-23 03:30:56,34.1070000,7.4560000,4.0640000,0.8020000,0.6310000,29.7040000
2024-02-23 03:00:56,34.0840000,7.4570000,4.0520000,0.7450000,0.4510000,29.7210000
2024-02-23 02:30:56,34.0880000,7.4560000,4.1710000,0.8160000,0.6310000,29.7270000
2024-02-23 02:00:56,34.0160000,7.4570000,4.1260000,0.9140000,0.1800000,29.7320000
2024-02-23 01:30:56,34.0230000,7.4570000,4.1480000,0.8770000,0.5410000,29.7390000
2024-02-23 01:00:56,34.0250000,7.4570000,4.1630000,0.6810000,0.5410000,29.7490000
2024-02-23 00:30:56,34.0160000,7.4580000,4.1340000,0.8590000,0.2710000,29.7490000
2024-02-23 00:00:56,33.9840000,7.4590000,4.1790000,0.9940000,0.4510000,29.7610000
2024-02-22 23:30:56,34.0140000,7.4610000,4.2330000,0.7770000,0.2710000,29.7610000
2024-02-22 23:00:56,33.9850000,7.4590000,4.2330000,0.8530000,0.4510000,29.7800000
2024-02-22 22:30:56,33.9340000,7.4580000,4.2640000,0.7090000,0.1800000,29.7900000
2024-02-22 22:00:56,33.9230000,7.4590000,4.2490000,0.8690000,0.4510000,29.8140000
2024-02-22 21:30:56,33.9140000,7.4570000,4.3170000,0.8810000,0.4510000,29.8350000
2024-02-22 21:00:56,33.8840000,7.4560000,4.3380000,0.7010000,0.4510000,29.8500000
2024-02-22 20:30:56,33.8930000,7.4560000,4.3400000,0.6870000,0.4510000,29.8640000
2024-02-22 20:00:56,33.9360000,7.4570000,4.3350000,0.8560000,0.2710000,29.8420000
2024-02-22 19:30:56,33.8970000,7.4550000,4.3620000,0.8590000,0.3610000,29.7800000
2024-02-22 19:00:56,33.9610000,7.4560000,4.3500000,0.8810000,0.3610000,29.6620000
2024-02-22 18:30:56,33.9090000,7.4550000,4.4140000,0.8989998,0.5410000,29.6450000
2024-02-22 18:00:56,33.9190000,7.4560000,4.3450000,0.6590000,0.3610000,29.6390000
2024-02-22 17:30:56,33.8850000,7.4550000,4.4430000,0.7150000,0.7220000,29.6220000
2024-02-22 17:00:56,33.9760000,7.4550000,4.4130000,0.8120000,0.3610000,29.6140000
2024-02-22 16:30:56,33.8860000,7.4550000,4.4660000,0.8990000,0.1800000,29.6040000
2024-02-22 16:00:56,33.9060000,7.4560000,4.3410000,1.0130000,0.2710000,29.5980000
2024-02-22 15:30:56,33.8840000,7.4560000,4.3440000,0.7720000,0.4510000,29.5970000
2024-02-22 15:00:56,33.9190000,7.4560000,4.3110000,0.6440000,0.4510000,29.6030000
2024-02-22 14:30:56,34.0290000,7.4560000,4.3040000,0.8680000,0.3610000,29.6020000
2024-02-22 14:00:56,34.0420000,7.4560000,4.2780000,0.7140000,0.3610000,29.6040000
2024-02-22 13:30:56,34.0510000,7.4550000,4.2510000,0.8380000,0.2710000,29.5930000
2024-02-22 13:00:56,34.0740000,7.4540000,4.2740000,0.8590000,0.3610000,29.5940000
2024-02-22 12:30:56,34.0580000,7.4550000,4.2810000,0.6560000,0.4510000,29.5820000
2024-02-22 12:00:56,34.0540000,7.4540000,4.3130000,0.7280000,0.3610000,29.5780000
2024-02-22 11:30:56,34.0450000,7.4540000,4.2890000,0.8240000,0.4510000,29.5770000
2024-02-22 11:00:56,34.0210000,7.4540000,4.2920000,0.6720000,0.6314000,29.5860000
2024-02-22 10:30:56,34.0190000,7.4530000,4.2820000,0.6650000,0.5410000,29.5960000
2024-02-22 10:00:56,34.0120000,7.4530000,4.2610000,0.8060000,0.3610000,29.5930000
2024-02-22 09:30:56,33.9990000,7.4540000,4.2630000,0.8270000,0.5410000,29.6150000
2024-02-22 09:00:56,33.9910000,7.4530000,4.2460000,0.8900000,0.4510000,29.6160000
2024-02-22 08:30:56,33.9750000,7.4530000,4.0700000,0.9260000,0.5410000,29.6270000
2024-02-22 08:00:56,33.9780000,7.4530000,4.2000000,0.9180000,0.4510000,29.6330000
2024-02-22 07:30:56,33.9710000,7.4530000,4.1720000,0.8730000,0.2710000,29.6470000
2024-02-22 07:00:56,33.9960000,7.4520000,4.1560000,0.5880000,0.5410000,29.6780000
2024-02-22 06:30:56,33.9650000,7.4530000,4.1240000,0.8810000,0.4510000,29.6750000
2024-02-22 06:00:56,34.0140000,7.4520000,3.9530000,0.8920000,0.0900000,29.6790000
2024-02-22 05:30:56,34.0510000,7.4510000,3.9330000,0.5890000,0.4510000,29.7130000
2024-02-22 05:00:56,34.0700000,7.4520000,3.9790001,0.7390000,0.2710000,29.7090000
2024-02-22 04:30:56,34.0690000,7.4520000,4.0230000,0.9620000,1.2630000,29.7240000
2024-02-22 04:00:56,34.0654984,7.4540000,3.9750000,0.5850000,0.5410000,29.7270000
2024-02-22 03:30:56,34.0630000,7.4540000,3.9940000,0.9370000,0.3610000,29.7340000
2024-02-22 03:00:56,34.0620000,7.4540000,3.9660000,0.8400000,0.4510000,29.7000000
2024-02-22 02:30:56,34.0580000,7.4530000,4.0310000,0.6700000,0.7220000,29.6860000
2024-02-22 02:00:56,34.0580000,7.4550000,4.0050000,0.8270000,0.9020000,29.7420000
2024-02-22 01:30:56,34.0600000,7.4530000,3.9690000,0.8720000,0.6310000,29.6940000
2024-02-22 01:00:56,34.0620000,7.4550000,4.0390000,0.7930000,0.4510000,29.7070000
2024-02-22 00:30:56,34.0570000,7.4550000,4.0960000,0.8480000,0.2710000,29.6790000
2024-02-22 00:00:56,34.0560000,7.4580000,4.1410000,0.8580000,0.3610000,29.6130000
2024-02-21 23:30:56,34.0560000,7.4570000,4.1290000,0.6950000,0.4510000,29.6040000
2024-02-21 23:00:56,34.0530000,7.4580000,4.1710000,0.8810000,0.3610000,29.6670000
2024-02-21 22:30:56,34.0560000,7.4580000,4.1590000,0.9160000,0.4510000,29.5030000
2024-02-21 22:00:56,34.0560000,7.4590000,4.1570000,0.7650000,0.4510000,29.8820000
2024-02-21 21:30:56,34.0570000,7.4590000,4.1820000,0.8310000,0.3610000,29.8090000
2024-02-21 21:00:56,34.0600000,7.4600000,4.1890000,0.6910000,0.4510000,29.9740000
2024-02-21 20:30:56,34.0570000,7.4610000,4.2070000,0.8710000,0.4510000,29.8550000
2024-02-21 20:00:56,34.0570000,7.4610000,4.2090000,0.9340000,0.3610000,29.5530000
2024-02-21 19:30:56,34.0670000,7.4610000,4.2240000,0.9690000,0.1800000,29.7100000
2024-02-21 19:00:56,34.0700000,7.4620000,4.2800000,0.9140000,0.3610000,29.8720000
2024-02-21 18:30:56,34.0670000,7.4610000,4.2960000,0.8890000,0.3610000,29.5780000
2024-02-21 18:00:56,34.0470000,7.4610000,4.3020000,0.6780000,0.2710000,29.5110000
2024-02-21 17:30:56,34.0500000,7.4620000,4.2630000,0.8870000,0.2710000,29.5060000
2024-02-21 17:00:56,34.0530000,7.4630000,4.2060000,0.9390000,0.3610000,29.4950000
2024-02-21 16:30:56,34.0520000,7.4630000,4.2380000,0.7200000,0.3610000,29.4970000
2024-02-21 16:00:56,34.0520000,7.4640000,4.3220000,0.8800000,0.5410000,29.4970000
2024-02-21 15:30:56,34.0710000,7.4650000,4.3310000,0.8160000,0.3610000,29.4970000
2024-02-21 15:00:56,34.0540000,7.4660000,4.3220000,0.6590000,0.5410000,29.4950000
2024-02-21 14:30:56,34.0520000,7.4660000,4.3520000,0.7970000,0.2710000,29.4840000
2024-02-21 14:00:56,34.0540000,7.4670000,4.3320000,0.7500000,0.4510000,29.4780000
2024-02-21 13:30:56,34.0490000,7.4660000,4.3020000,0.9100000,0.3610000,29.5070000
2024-02-21 13:00:56,34.0430000,7.4660000,4.3150000,0.8910000,0.2710000,29.5170000
2024-02-21 12:30:56,34.0580000,7.4670000,4.3010000,0.5930000,0.1800000,29.4870000
2024-02-21 12:00:56,34.0770000,7.4670000,4.3600000,0.8360000,0.2710000,29.4830000
2024-02-21 11:30:56,34.0710000,7.4670000,4.4120000,0.8530000,0.3610000,29.4920000
2024-02-21 11:00:56,34.0740000,7.4670000,4.3830000,0.7430000,0.2710000,29.5130000
2024-02-21 10:30:56,34.0560000,7.4670000,4.4080000,0.7220000,0.4510000,29.5070000
2024-02-21 10:00:56,34.0440000,7.4670000,4.4050000,0.9760000,0.4510000,29.5110000
2024-02-21 09:30:56,34.0410000,7.4680000,4.3960000,0.6630000,0.3610000,29.5090000
2024-02-21 09:00:56,34.0520000,7.4680000,4.3400000,0.9600000,0.3610000,29.5480000
2024-02-21 08:30:56,34.0410000,7.4710000,4.2780000,0.8850000,0.6310000,29.5330000
2024-02-21 08:00:56,34.0510000,7.4710000,4.2080000,0.6930000,0.6310000,29.5250000
2024-02-21 07:30:56,34.0530000,7.4700000,4.1900000,0.9570000,0.5410000,29.5150000
2024-02-21 07:00:56,34.0500000,7.4720000,4.1030000,0.8990000,0.4510000,29.4960000
2024-02-21 06:30:56,34.0530000,7.4730000,4.1230000,0.6720000,0.4510000,29.4790000
2024-02-21 06:00:56,34.0500000,7.4710000,4.0310000,0.9360000,0.5410000,29.4580000
2024-02-21 05:30:56,34.0540000,7.4720000,4.0290000,0.8020000,0.0900000,29.4610000
2024-02-21 05:00:56,34.0690000,7.4740000,4.1270000,0.7340000,0.1800000,29.4580000
2024-02-21 04:30:56,34.0820000,7.4750000,4.0200000,0.8760000,0.0900000,29.4660000
2024-02-21 04:00:56,34.0590000,7.4750000,3.9720000,0.8840000,0.4510000,29.4960000
